Country / territory of asylum/residence,Origin,Population type,Value
Chad,Central African Rep.,Asylum-seekers,1527
Chad,Central African Rep.,Asylum-seekers,
Chad,Côte d'Ivoire,Asylum-seekers,14
Chad,Cameroon,Asylum-seekers,10
Chad,Dem. Rep. of the Congo,Asylum-seekers,122
Chad,Congo,Asylum-seekers,*
Chad,Egypt,Asylum-seekers,
Chad,Eritrea,Asylum-seekers,7
Chad,Western Sahara,Asylum-seekers,*
Chad,Ethiopia,Asylum-seekers,9
Chad,Ghana,Asylum-seekers,*
Chad,Guinea,Asylum-seekers,*
Chad,Iran (Islamic Rep. of),Asylum-seekers,
Chad,Liberia,Asylum-seekers,
Chad,Libya,Asylum-seekers,13
Chad,Morocco,Asylum-seekers,*
Chad,Mali,Asylum-seekers,*
Chad,Mauritania,Asylum-seekers,*
Chad,Niger,Asylum-seekers,
Chad,Nigeria,Asylum-seekers,15
Chad,Rwanda,Asylum-seekers,*
Chad,Sudan,Asylum-seekers,36
Chad,Senegal,Asylum-seekers,6
Chad,Somalia,Asylum-seekers,24
Chad,South Sudan,Asylum-seekers,*
Chad,Syrian Arab Rep.,Asylum-seekers,*
Chad,Chad,Asylum-seekers,
Chad,Togo,Asylum-seekers,
Chad,Yemen,Asylum-seekers,
Togo,Burundi,Asylum-seekers,
Togo,Burkina Faso,Asylum-seekers,*
Togo,Central African Rep.,Asylum-seekers,168
Togo,Côte d'Ivoire,Asylum-seekers,298
Togo,Dem. Rep. of the Congo,Asylum-seekers,76
Togo,Congo,Asylum-seekers,10
Togo,Ghana,Asylum-seekers,
Togo,Iraq,Asylum-seekers,
Togo,Lebanon,Asylum-seekers,*
Togo,Liberia,Asylum-seekers,*
Togo,Libya,Asylum-seekers,
Togo,Sri Lanka,Asylum-seekers,
Togo,Mali,Asylum-seekers,130
Togo,Nigeria,Asylum-seekers,12
Togo,Rwanda,Asylum-seekers,*
Togo,Sudan,Asylum-seekers,*
Togo,Senegal,Asylum-seekers,*
Togo,Sierra Leone,Asylum-seekers,*
Togo,Somalia,Asylum-seekers,
Togo,Serbia and Kosovo (S/RES/1244 (1999)),Asylum-seekers,
Togo,Syrian Arab Rep.,Asylum-seekers,6
Togo,Chad,Asylum-seekers,*
Thailand,Afghanistan,Asylum-seekers,44
Thailand,Angola,Asylum-seekers,*
Thailand,United Arab Emirates,Asylum-seekers,*
Thailand,Bangladesh,Asylum-seekers,*
Thailand,Bahrain,Asylum-seekers,5
Thailand,China,Asylum-seekers,136
Thailand,Côte d'Ivoire,Asylum-seekers,*
Thailand,Cameroon,Asylum-seekers,15
Thailand,Dem. Rep. of the Congo,Asylum-seekers,16
Thailand,Egypt,Asylum-seekers,16
Thailand,Eritrea,Asylum-seekers,6
Thailand,Ethiopia,Asylum-seekers,19
Thailand,Guinea,Asylum-seekers,*
Thailand,Indonesia,Asylum-seekers,*
Thailand,India,Asylum-seekers,21
Thailand,Iran (Islamic Rep. of),Asylum-seekers,133
Thailand,Iraq,Asylum-seekers,154
Thailand,Jordan,Asylum-seekers,5
Thailand,Kazakhstan,Asylum-seekers,*
Thailand,Kenya,Asylum-seekers,*
Thailand,Kyrgyzstan,Asylum-seekers,*
Thailand,Cambodia,Asylum-seekers,84
Thailand,Kuwait,Asylum-seekers,
Thailand,Lao People's Dem. Rep.,Asylum-seekers,*
Thailand,Lebanon,Asylum-seekers,*
Thailand,Liberia,Asylum-seekers,78
Thailand,Libya,Asylum-seekers,*
Thailand,Sri Lanka,Asylum-seekers,203
Thailand,Latvia,Asylum-seekers,*
Thailand,Morocco,Asylum-seekers,*
Thailand,Mali,Asylum-seekers,*
Thailand,Myanmar,Asylum-seekers,746
Thailand,Myanmar,Asylum-seekers,
Thailand,Malaysia,Asylum-seekers,*
Thailand,Nigeria,Asylum-seekers,6
Thailand,Nepal,Asylum-seekers,8
Thailand,Pakistan,Asylum-seekers,4817
Thailand,Philippines,Asylum-seekers,5
Thailand,Palestinian,Asylum-seekers,340
Thailand,Russian Federation,Asylum-seekers,*
Thailand,Rwanda,Asylum-seekers,*
Thailand,Saudi Arabia,Asylum-seekers,
Thailand,Sudan,Asylum-seekers,24
Thailand,Senegal,Asylum-seekers,*
Thailand,Sierra Leone,Asylum-seekers,18
Thailand,Somalia,Asylum-seekers,270
Thailand,Syrian Arab Rep.,Asylum-seekers,168
Thailand,Togo,Asylum-seekers,*
Thailand,Thailand,Asylum-seekers,
Thailand,United Rep. of Tanzania,Asylum-seekers,*
Thailand,Uganda,Asylum-seekers,*
Thailand,Ukraine,Asylum-seekers,*
Thailand,Uzbekistan,Asylum-seekers,6
Thailand,Viet Nam,Asylum-seekers,536
Thailand,Stateless,Asylum-seekers,
Thailand,Yemen,Asylum-seekers,9
Thailand,South Africa,Asylum-seekers,*
Thailand,Zimbabwe,Asylum-seekers,
Tajikistan,Afghanistan,Asylum-seekers,122
Tajikistan,Iran (Islamic Rep. of),Asylum-seekers,*
Tajikistan,Iraq,Asylum-seekers,
Tajikistan,Kyrgyzstan,Asylum-seekers,
Tajikistan,Pakistan,Asylum-seekers,*
Tajikistan,Tajikistan,Asylum-seekers,
Tajikistan,Uzbekistan,Asylum-seekers,*
Turkmenistan,Afghanistan,Asylum-seekers,
Turkmenistan,Azerbaijan,Asylum-seekers,
Turkmenistan,Iraq,Asylum-seekers,
Turkmenistan,Russian Federation,Asylum-seekers,
Turkmenistan,Turkmenistan,Asylum-seekers,
Timor-Leste,Ethiopia,Asylum-seekers,*
Timor-Leste,Ethiopia,Asylum-seekers,
Timor-Leste,Indonesia,Asylum-seekers,
Timor-Leste,Indonesia,Asylum-seekers,*
Timor-Leste,Myanmar,Asylum-seekers,
Trinidad and Tobago,Bangladesh,Asylum-seekers,7
Trinidad and Tobago,Côte d'Ivoire,Asylum-seekers,
Trinidad and Tobago,Cameroon,Asylum-seekers,
Trinidad and Tobago,Colombia,Asylum-seekers,8
Trinidad and Tobago,Cuba,Asylum-seekers,42
Trinidad and Tobago,Egypt,Asylum-seekers,
Trinidad and Tobago,Ghana,Asylum-seekers,
Trinidad and Tobago,Gambia,Asylum-seekers,
Trinidad and Tobago,Haiti,Asylum-seekers,*
Trinidad and Tobago,Jamaica,Asylum-seekers,*
Trinidad and Tobago,Liberia,Asylum-seekers,
Trinidad and Tobago,Sri Lanka,Asylum-seekers,*
Trinidad and Tobago,Mexico,Asylum-seekers,*
Trinidad and Tobago,Mali,Asylum-seekers,*
Trinidad and Tobago,Nigeria,Asylum-seekers,9
Trinidad and Tobago,Pakistan,Asylum-seekers,*
Trinidad and Tobago,Sierra Leone,Asylum-seekers,*
Trinidad and Tobago,Syrian Arab Rep.,Asylum-seekers,12
Trinidad and Tobago,Uganda,Asylum-seekers,*
Tunisia,Burundi,Asylum-seekers,
Tunisia,Bangladesh,Asylum-seekers,*
Tunisia,Bulgaria,Asylum-seekers,
Tunisia,Central African Rep.,Asylum-seekers,*
Tunisia,Côte d'Ivoire,Asylum-seekers,153
Tunisia,Cameroon,Asylum-seekers,*
Tunisia,Dem. Rep. of the Congo,Asylum-seekers,6
Tunisia,Congo,Asylum-seekers,*
Tunisia,Algeria,Asylum-seekers,*
Tunisia,Eritrea,Asylum-seekers,6
Tunisia,Ethiopia,Asylum-seekers,5
Tunisia,Guinea,Asylum-seekers,*
Tunisia,Gambia,Asylum-seekers,
Tunisia,Iran (Islamic Rep. of),Asylum-seekers,
Tunisia,Iraq,Asylum-seekers,8
Tunisia,Libya,Asylum-seekers,*
Tunisia,Sri Lanka,Asylum-seekers,*
Tunisia,Mali,Asylum-seekers,*
Tunisia,Mauritania,Asylum-seekers,*
Tunisia,Namibia,Asylum-seekers,*
Tunisia,Nepal,Asylum-seekers,*
Tunisia,Oman,Asylum-seekers,
Tunisia,Palestinian,Asylum-seekers,*
Tunisia,Rwanda,Asylum-seekers,
Tunisia,Sudan,Asylum-seekers,9
Tunisia,Senegal,Asylum-seekers,*
Tunisia,Somalia,Asylum-seekers,25
Tunisia,Syrian Arab Rep.,Asylum-seekers,
Tunisia,Chad,Asylum-seekers,
Tunisia,Tibetan,Asylum-seekers,*
Tunisia,Yemen,Asylum-seekers,5
Turkey,Afghanistan,Asylum-seekers,33108
Turkey,Angola,Asylum-seekers,12
Turkey,United Arab Emirates,Asylum-seekers,9
Turkey,Armenia,Asylum-seekers,*
Turkey,Azerbaijan,Asylum-seekers,*
Turkey,Burundi,Asylum-seekers,*
Turkey,Benin,Asylum-seekers,*
Turkey,Burkina Faso,Asylum-seekers,*
Turkey,Bangladesh,Asylum-seekers,213
Turkey,Bahrain,Asylum-seekers,*
Turkey,Belarus,Asylum-seekers,*
Turkey,Central African Rep.,Asylum-seekers,16
Turkey,China,Asylum-seekers,60
Turkey,Côte d'Ivoire,Asylum-seekers,55
Turkey,Cameroon,Asylum-seekers,82
Turkey,Dem. Rep. of the Congo,Asylum-seekers,240
Turkey,Congo,Asylum-seekers,261
Turkey,Cuba,Asylum-seekers,
Turkey,Djibouti,Asylum-seekers,5
Turkey,Algeria,Asylum-seekers,15
Turkey,Egypt,Asylum-seekers,123
Turkey,Eritrea,Asylum-seekers,142
Turkey,Ethiopia,Asylum-seekers,147
Turkey,Gabon,Asylum-seekers,*
Turkey,Ghana,Asylum-seekers,27
Turkey,Guinea,Asylum-seekers,15
Turkey,Gambia,Asylum-seekers,5
Turkey,Guinea-Bissau,Asylum-seekers,*
Turkey,Indonesia,Asylum-seekers,*
Turkey,India,Asylum-seekers,11
Turkey,Iran (Islamic Rep. of),Asylum-seekers,11441
Turkey,Iraq,Asylum-seekers,54520
Turkey,Israel,Asylum-seekers,*
Turkey,Jordan,Asylum-seekers,36
Turkey,Kazakhstan,Asylum-seekers,43
Turkey,Kenya,Asylum-seekers,14
Turkey,Kyrgyzstan,Asylum-seekers,63
Turkey,Kuwait,Asylum-seekers,*
Turkey,Lebanon,Asylum-seekers,33
Turkey,Liberia,Asylum-seekers,*
Turkey,Libya,Asylum-seekers,41
Turkey,Sri Lanka,Asylum-seekers,16
Turkey,Morocco,Asylum-seekers,68
Turkey,Mali,Asylum-seekers,19
Turkey,Myanmar,Asylum-seekers,20
Turkey,Mongolia,Asylum-seekers,76
Turkey,Mauritania,Asylum-seekers,*
Turkey,Niger,Asylum-seekers,*
Turkey,Nigeria,Asylum-seekers,118
Turkey,Nepal,Asylum-seekers,14
Turkey,Oman,Asylum-seekers,*
Turkey,Pakistan,Asylum-seekers,1827
Turkey,Philippines,Asylum-seekers,8
Turkey,Palestinian,Asylum-seekers,446
Turkey,Russian Federation,Asylum-seekers,
Turkey,Rwanda,Asylum-seekers,9
Turkey,Saudi Arabia,Asylum-seekers,7
Turkey,Sudan,Asylum-seekers,192
Turkey,Senegal,Asylum-seekers,35
Turkey,Singapore,Asylum-seekers,*
Turkey,Solomon Islands,Asylum-seekers,*
Turkey,Sierra Leone,Asylum-seekers,24
Turkey,Somalia,Asylum-seekers,1020
Turkey,Syrian Arab Rep.,Asylum-seekers,250
Turkey,Chad,Asylum-seekers,*
Turkey,Togo,Asylum-seekers,*
Turkey,Tajikistan,Asylum-seekers,76
Turkey,Turkmenistan,Asylum-seekers,200
Turkey,Tunisia,Asylum-seekers,11
Turkey,Turkey,Asylum-seekers,
Turkey,United Rep. of Tanzania,Asylum-seekers,*
Turkey,Uganda,Asylum-seekers,429
Turkey,Ukraine,Asylum-seekers,*
Turkey,Uzbekistan,Asylum-seekers,408
Turkey,Stateless,Asylum-seekers,26
Turkey,Yemen,Asylum-seekers,305
Turkey,South Africa,Asylum-seekers,*
Turkey,Zimbabwe,Asylum-seekers,*
United Rep. of Tanzania,Burundi,Asylum-seekers,41
United Rep. of Tanzania,Burundi,Asylum-seekers,
United Rep. of Tanzania,Dem. Rep. of the Congo,Asylum-seekers,
United Rep. of Tanzania,Dem. Rep. of the Congo,Asylum-seekers,795
United Rep. of Tanzania,Somalia,Asylum-seekers,
United Rep. of Tanzania,Various/Unknown,Asylum-seekers,47
United Rep. of Tanzania,Various/Unknown,Asylum-seekers,
Uganda,Angola,Asylum-seekers,*
Uganda,Burundi,Asylum-seekers,2464
Uganda,Bangladesh,Asylum-seekers,*
Uganda,Central African Rep.,Asylum-seekers,*
Uganda,Canada,Asylum-seekers,*
Uganda,Dem. Rep. of the Congo,Asylum-seekers,9592
Uganda,Comoros,Asylum-seekers,
Uganda,Egypt,Asylum-seekers,*
Uganda,Eritrea,Asylum-seekers,6908
Uganda,Ethiopia,Asylum-seekers,962
Uganda,Guinea,Asylum-seekers,*
Uganda,Gambia,Asylum-seekers,*
Uganda,India,Asylum-seekers,*
Uganda,Ireland,Asylum-seekers,*
Uganda,Iran (Islamic Rep. of),Asylum-seekers,
Uganda,Iraq,Asylum-seekers,*
Uganda,Kenya,Asylum-seekers,357
Uganda,Liberia,Asylum-seekers,
Uganda,Libya,Asylum-seekers,*
Uganda,Mali,Asylum-seekers,*
Uganda,Malawi,Asylum-seekers,
Uganda,Nigeria,Asylum-seekers,*
Uganda,Pakistan,Asylum-seekers,238
Uganda,Palestinian,Asylum-seekers,5
Uganda,Rwanda,Asylum-seekers,2289
Uganda,Sudan,Asylum-seekers,792
Uganda,Senegal,Asylum-seekers,*
Uganda,Somalia,Asylum-seekers,10995
Uganda,South Sudan,Asylum-seekers,833
Uganda,Syrian Arab Rep.,Asylum-seekers,13
Uganda,Chad,Asylum-seekers,*
Uganda,Turkey,Asylum-seekers,*
Uganda,United Rep. of Tanzania,Asylum-seekers,*
Uganda,Uganda,Asylum-seekers,
Uganda,Yemen,Asylum-seekers,*
Uganda,Zambia,Asylum-seekers,*
Ukraine,Afghanistan,Asylum-seekers,2397
Ukraine,Angola,Asylum-seekers,10
Ukraine,Armenia,Asylum-seekers,26
Ukraine,Azerbaijan,Asylum-seekers,46
Ukraine,Burundi,Asylum-seekers,7
Ukraine,Burkina Faso,Asylum-seekers,*
Ukraine,Bangladesh,Asylum-seekers,120
Ukraine,Bulgaria,Asylum-seekers,*
Ukraine,Bosnia and Herzegovina,Asylum-seekers,
Ukraine,Belarus,Asylum-seekers,26
Ukraine,China,Asylum-seekers,7
Ukraine,Côte d'Ivoire,Asylum-seekers,34
Ukraine,Cameroon,Asylum-seekers,106
Ukraine,Dem. Rep. of the Congo,Asylum-seekers,154
Ukraine,Congo,Asylum-seekers,31
Ukraine,Cuba,Asylum-seekers,12
Ukraine,Algeria,Asylum-seekers,11
Ukraine,Egypt,Asylum-seekers,17
Ukraine,Eritrea,Asylum-seekers,33
Ukraine,Western Sahara,Asylum-seekers,*
Ukraine,Ethiopia,Asylum-seekers,17
Ukraine,France,Asylum-seekers,*
Ukraine,Gabon,Asylum-seekers,*
Ukraine,Georgia,Asylum-seekers,114
Ukraine,Ghana,Asylum-seekers,*
Ukraine,Guinea,Asylum-seekers,136
Ukraine,Gambia,Asylum-seekers,*
Ukraine,Guinea-Bissau,Asylum-seekers,*
Ukraine,Greece,Asylum-seekers,*
Ukraine,Croatia,Asylum-seekers,*
Ukraine,India,Asylum-seekers,39
Ukraine,Iran (Islamic Rep. of),Asylum-seekers,72
Ukraine,Iraq,Asylum-seekers,241
Ukraine,Jordan,Asylum-seekers,18
Ukraine,Kazakhstan,Asylum-seekers,7
Ukraine,Kenya,Asylum-seekers,6
Ukraine,Kyrgyzstan,Asylum-seekers,155
Ukraine,Cambodia,Asylum-seekers,*
Ukraine,Lebanon,Asylum-seekers,27
Ukraine,Liberia,Asylum-seekers,19
Ukraine,Libya,Asylum-seekers,8
Ukraine,Sri Lanka,Asylum-seekers,64
Ukraine,Lithuania,Asylum-seekers,*
Ukraine,Morocco,Asylum-seekers,*
Ukraine,Rep. of Moldova,Asylum-seekers,*
Ukraine,Madagascar,Asylum-seekers,
Ukraine,Mali,Asylum-seekers,9
Ukraine,Myanmar,Asylum-seekers,7
Ukraine,Mongolia,Asylum-seekers,*
Ukraine,Mozambique,Asylum-seekers,*
Ukraine,Mauritania,Asylum-seekers,*
Ukraine,Nigeria,Asylum-seekers,79
Ukraine,Nepal,Asylum-seekers,16
Ukraine,Pakistan,Asylum-seekers,186
Ukraine,Poland,Asylum-seekers,*
Ukraine,Palestinian,Asylum-seekers,153
Ukraine,Russian Federation,Asylum-seekers,175
Ukraine,Rwanda,Asylum-seekers,
Ukraine,Saudi Arabia,Asylum-seekers,
Ukraine,Sudan,Asylum-seekers,112
Ukraine,Senegal,Asylum-seekers,*
Ukraine,Sierra Leone,Asylum-seekers,12
Ukraine,Somalia,Asylum-seekers,307
Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),Asylum-seekers,*
Ukraine,Syrian Arab Rep.,Asylum-seekers,594
Ukraine,Chad,Asylum-seekers,10
Ukraine,Togo,Asylum-seekers,26
Ukraine,Tajikistan,Asylum-seekers,10
Ukraine,Turkmenistan,Asylum-seekers,*
Ukraine,Tonga,Asylum-seekers,
Ukraine,Tunisia,Asylum-seekers,9
Ukraine,Turkey,Asylum-seekers,31
Ukraine,Uganda,Asylum-seekers,10
Ukraine,Ukraine,Asylum-seekers,
Ukraine,United States of America,Asylum-seekers,*
Ukraine,Uzbekistan,Asylum-seekers,93
Ukraine,Venezuela (Bolivarian Republic of),Asylum-seekers,*
Ukraine,Viet Nam,Asylum-seekers,18
Ukraine,Stateless,Asylum-seekers,31
Ukraine,Yemen,Asylum-seekers,*
Ukraine,Zimbabwe,Asylum-seekers,5
Uruguay,Argentina,Asylum-seekers,*
Uruguay,Azerbaijan,Asylum-seekers,*
Uruguay,Belarus,Asylum-seekers,
Uruguay,Bolivia (Plurinational State of),Asylum-seekers,
Uruguay,Brazil,Asylum-seekers,*
Uruguay,Chile,Asylum-seekers,
Uruguay,China,Asylum-seekers,*
Uruguay,Côte d'Ivoire,Asylum-seekers,
Uruguay,Cameroon,Asylum-seekers,*
Uruguay,Congo,Asylum-seekers,
Uruguay,Colombia,Asylum-seekers,7
Uruguay,Cuba,Asylum-seekers,*
Uruguay,Ecuador,Asylum-seekers,*
Uruguay,France,Asylum-seekers,*
Uruguay,Georgia,Asylum-seekers,
Uruguay,Ghana,Asylum-seekers,*
Uruguay,Iraq,Asylum-seekers,
Uruguay,Kazakhstan,Asylum-seekers,
Uruguay,Liberia,Asylum-seekers,
Uruguay,Libya,Asylum-seekers,*
Uruguay,Lithuania,Asylum-seekers,*
Uruguay,Latvia,Asylum-seekers,
Uruguay,Mexico,Asylum-seekers,*
Uruguay,Nigeria,Asylum-seekers,7
Uruguay,Peru,Asylum-seekers,*
Uruguay,Palestinian,Asylum-seekers,*
Uruguay,Russian Federation,Asylum-seekers,*
Uruguay,Sudan,Asylum-seekers,
Uruguay,Senegal,Asylum-seekers,*
Uruguay,Sierra Leone,Asylum-seekers,11
Uruguay,El Salvador,Asylum-seekers,*
Uruguay,Somalia,Asylum-seekers,
Uruguay,Syrian Arab Rep.,Asylum-seekers,11
Uruguay,Tunisia,Asylum-seekers,*
Uruguay,Turkey,Asylum-seekers,*
Uruguay,Ukraine,Asylum-seekers,
Uruguay,United States of America,Asylum-seekers,*
Uruguay,Venezuela (Bolivarian Republic of),Asylum-seekers,
Uruguay,Zimbabwe,Asylum-seekers,
United States of America,Afghanistan,Asylum-seekers,412
United States of America,Angola,Asylum-seekers,322
United States of America,Albania,Asylum-seekers,988
United States of America,Andorra,Asylum-seekers,
United States of America,United Arab Emirates,Asylum-seekers,37
United States of America,Argentina,Asylum-seekers,87
United States of America,Armenia,Asylum-seekers,631
United States of America,Antigua and Barbuda,Asylum-seekers,9
United States of America,Australia,Asylum-seekers,*
United States of America,Austria,Asylum-seekers,*
United States of America,Azerbaijan,Asylum-seekers,157
United States of America,Burundi,Asylum-seekers,433
United States of America,Belgium,Asylum-seekers,15
United States of America,Benin,Asylum-seekers,65
United States of America,Burkina Faso,Asylum-seekers,780
United States of America,Bangladesh,Asylum-seekers,1867
United States of America,Bulgaria,Asylum-seekers,122
United States of America,Bahrain,Asylum-seekers,23
United States of America,Bahamas,Asylum-seekers,22
United States of America,Bosnia and Herzegovina,Asylum-seekers,76
United States of America,Belarus,Asylum-seekers,346
United States of America,Belize,Asylum-seekers,78
United States of America,Bolivia (Plurinational State of),Asylum-seekers,177
United States of America,Brazil,Asylum-seekers,1090
United States of America,Barbados,Asylum-seekers,6
United States of America,Brunei Darussalam,Asylum-seekers,*
United States of America,Bhutan,Asylum-seekers,44
United States of America,Botswana,Asylum-seekers,*
United States of America,Central African Rep.,Asylum-seekers,83
United States of America,Canada,Asylum-seekers,40
United States of America,Switzerland,Asylum-seekers,*
United States of America,Chile,Asylum-seekers,59
United States of America,China,Asylum-seekers,37242
United States of America,Côte d'Ivoire,Asylum-seekers,592
United States of America,Cameroon,Asylum-seekers,915
United States of America,Dem. Rep. of the Congo,Asylum-seekers,468
United States of America,Congo,Asylum-seekers,566
United States of America,Colombia,Asylum-seekers,1744
United States of America,Comoros,Asylum-seekers,*
United States of America,Cabo Verde,Asylum-seekers,8
United States of America,Costa Rica,Asylum-seekers,115
United States of America,Cuba,Asylum-seekers,235
United States of America,Curaçao,Asylum-seekers,
United States of America,Cayman Islands,Asylum-seekers,
United States of America,Cyprus,Asylum-seekers,
United States of America,Czech Rep.,Asylum-seekers,15
United States of America,Germany,Asylum-seekers,77
United States of America,Djibouti,Asylum-seekers,110
United States of America,Dominica,Asylum-seekers,13
United States of America,Denmark,Asylum-seekers,7
United States of America,Dominican Rep.,Asylum-seekers,406
United States of America,Algeria,Asylum-seekers,56
United States of America,Ecuador,Asylum-seekers,6889
United States of America,Egypt,Asylum-seekers,2756
United States of America,Eritrea,Asylum-seekers,479
United States of America,Spain,Asylum-seekers,19
United States of America,Estonia,Asylum-seekers,17
United States of America,Ethiopia,Asylum-seekers,2139
United States of America,Finland,Asylum-seekers,*
United States of America,Fiji,Asylum-seekers,86
United States of America,France,Asylum-seekers,25
United States of America,Gabon,Asylum-seekers,35
United States of America,United Kingdom,Asylum-seekers,69
United States of America,Georgia,Asylum-seekers,212
United States of America,Ghana,Asylum-seekers,359
United States of America,Gibraltar,Asylum-seekers,
United States of America,Guinea,Asylum-seekers,680
United States of America,Guadeloupe,Asylum-seekers,12
United States of America,Gambia,Asylum-seekers,750
United States of America,Guinea-Bissau,Asylum-seekers,10
United States of America,Equatorial Guinea,Asylum-seekers,*
United States of America,Greece,Asylum-seekers,29
United States of America,Grenada,Asylum-seekers,37
United States of America,Guatemala,Asylum-seekers,15591
United States of America,Guyana,Asylum-seekers,119
United States of America,"China, Macao SAR",Asylum-seekers,14
United States of America,Honduras,Asylum-seekers,8612
United States of America,Croatia,Asylum-seekers,13
United States of America,Haiti,Asylum-seekers,3426
United States of America,Hungary,Asylum-seekers,59
United States of America,Indonesia,Asylum-seekers,982
United States of America,India,Asylum-seekers,7327
United States of America,Ireland,Asylum-seekers,9
United States of America,Iran (Islamic Rep. of),Asylum-seekers,1619
United States of America,Iraq,Asylum-seekers,1951
United States of America,Iceland,Asylum-seekers,*
United States of America,Israel,Asylum-seekers,133
United States of America,Italy,Asylum-seekers,38
United States of America,Jamaica,Asylum-seekers,354
United States of America,Jordan,Asylum-seekers,321
United States of America,Japan,Asylum-seekers,46
United States of America,Kazakhstan,Asylum-seekers,475
United States of America,Kenya,Asylum-seekers,1013
United States of America,Kyrgyzstan,Asylum-seekers,1142
United States of America,Cambodia,Asylum-seekers,35
United States of America,Saint Kitts and Nevis,Asylum-seekers,*
United States of America,Rep. of Korea,Asylum-seekers,85
United States of America,Kuwait,Asylum-seekers,74
United States of America,Lao People's Dem. Rep.,Asylum-seekers,95
United States of America,Lebanon,Asylum-seekers,272
United States of America,Liberia,Asylum-seekers,421
United States of America,Libya,Asylum-seekers,250
United States of America,Saint Lucia,Asylum-seekers,6
United States of America,Sri Lanka,Asylum-seekers,746
United States of America,Lesotho,Asylum-seekers,
United States of America,Lithuania,Asylum-seekers,26
United States of America,Latvia,Asylum-seekers,37
United States of America,"Macao SAR, China",Asylum-seekers,11
United States of America,Morocco,Asylum-seekers,101
United States of America,Monaco,Asylum-seekers,
United States of America,Rep. of Moldova,Asylum-seekers,1011
United States of America,Madagascar,Asylum-seekers,8
United States of America,Maldives,Asylum-seekers,*
United States of America,Mexico,Asylum-seekers,29255
United States of America,Marshall Islands,Asylum-seekers,6
United States of America,The former Yugoslav Republic of Macedonia,Asylum-seekers,65
United States of America,Mali,Asylum-seekers,638
United States of America,Malta,Asylum-seekers,
United States of America,Myanmar,Asylum-seekers,242
United States of America,Montenegro,Asylum-seekers,
United States of America,Mongolia,Asylum-seekers,598
United States of America,Mozambique,Asylum-seekers,*
United States of America,Mauritania,Asylum-seekers,528
United States of America,Mauritius,Asylum-seekers,17
United States of America,Malawi,Asylum-seekers,7
United States of America,Malaysia,Asylum-seekers,152
United States of America,Namibia,Asylum-seekers,8
United States of America,Niger,Asylum-seekers,113
United States of America,Nigeria,Asylum-seekers,848
United States of America,Nicaragua,Asylum-seekers,586
United States of America,Niue,Asylum-seekers,28
United States of America,Netherlands,Asylum-seekers,24
United States of America,Norway,Asylum-seekers,*
United States of America,Nepal,Asylum-seekers,3547
United States of America,New Zealand,Asylum-seekers,
United States of America,Oman,Asylum-seekers,*
United States of America,Pakistan,Asylum-seekers,1902
United States of America,Panama,Asylum-seekers,22
United States of America,Peru,Asylum-seekers,855
United States of America,Philippines,Asylum-seekers,611
United States of America,Papua New Guinea,Asylum-seekers,*
United States of America,Poland,Asylum-seekers,183
United States of America,Dem. People's Rep. of Korea,Asylum-seekers,9
United States of America,Portugal,Asylum-seekers,24
United States of America,Paraguay,Asylum-seekers,26
United States of America,Palestinian,Asylum-seekers,9
United States of America,Qatar,Asylum-seekers,*
United States of America,Romania,Asylum-seekers,954
United States of America,Russian Federation,Asylum-seekers,2452
United States of America,Rwanda,Asylum-seekers,445
United States of America,Saudi Arabia,Asylum-seekers,225
